Production_ID,Plant_ID,Machine_ID,Operator_ID,Product_Type,Shift,Production_Date,Raw_Material_Batch,Temperature_C,Pressure_Bar,Humidity_Percent,Cycle_Time_Sec,Units_Produced,Defective_Units,Energy_Consumption_kWh,Downtime_Minutes,Maintenance_Score,Quality_Score,Inventory_Level,Delivery_Time_Hours
1425,3,142,1068,C,Night,2025-03-01 08:00:00,5559,76.24,11.89,58.12,108.86,184,19,308.68,4,4,96,305,26.23
1426,2,118,1081,D,Night,2025-03-01 09:00:00,5350,63.95,13.53,55.63,129.78,304,10,294.48,11,7,91,1992,22.27
1427,4,104,1089,A,Evening,2025-03-01 10:00:00,6170,80.43,9.9,55.38,140.7,327,16,302.72,6,7,94,620,24.35
1428,3,110,1083,A,Evening,2025-03-01 11:00:00,6928,69.36,11.01,57.29,123.01,182,13,220.7,40,6,96,3676,20.0
1429,5,111,1040,B,Morning,2025-03-01 12:00:00,6599,72.92,13.41,39.51,133.34,287,15,238.2,1,5,92,2451,30.65
1430,2,109,1048,D,Evening,2025-03-01 13:00:00,5348,78.76,12.39,63.12,121.21,64,9,288.72,24,4,86,2234,28.69
1431,2,107,1090,B,Night,2025-03-01 14:00:00,5181,73.98,10.55,52.15,121.91,326,3,298.6,9,8,75,4938,30.19
1432,5,123,1048,B,Evening,2025-03-01 15:00:00,5636,74.18,9.55,64.36,110.48,175,9,279.67,37,7,80,2575,27.3
1433,4,127,1075,A,Morning,2025-03-01 16:00:00,6017,69.94,14.01,38.93,148.93,394,19,227.49,43,1,88,4645,18.53
1434,5,140,1070,C,Night,2025-03-01 17:00:00,5178,85.48,8.92,59.55,131.14,66,11,208.34,5,6,85,885,21.6
1435,4,135,1002,C,Morning,2025-03-01 18:00:00,6062,77.66,12.95,59.48,127.83,361,8,259.32,26,2,77,4197,20.49
1436,5,136,1009,B,Evening,2025-03-01 19:00:00,5771,69.59,11.2,43.11,131.55,99,14,214.33,34,4,98,2890,22.71
1437,5,120,1097,A,Evening,2025-03-01 20:00:00,5893,75.89,13.57,49.89,109.84,184,8,268.43,9,5,70,2257,29.29
1438,1,107,1088,D,Morning,2025-03-01 21:00:00,6026,69.23,10.44,46.52,133.96,167,6,300.03,8,8,79,778,16.64
1439,2,108,1034,C,Night,2025-03-01 22:00:00,6015,83.61,15.92,61.91,143.34,427,11,257.56,19,6,71,3628,21.08
1440,5,146,1079,B,Evening,2025-03-01 23:00:00,5063,76.0,12.6,57.47,99.29,355,19,197.77,36,2,88,3659,22.03
1441,5,114,1001,C,Evening,2025-03-02 00:00:00,5028,70.12,12.85,67.79,128.12,109,13,229.63,34,5,83,470,17.43
1442,3,147,1023,C,Night,2025-03-02 01:00:00,5371,78.49,10.84,56.62,120.94,174,15,284.59,36,5,72,3037,25.02
1443,2,145,1073,D,Evening,2025-03-02 02:00:00,6546,73.61,11.8,60.86,112.21,165,18,268.96,39,6,92,821,22.29
1444,3,139,1037,A,Morning,2025-03-02 03:00:00,5096,68.56,11.84,64.38,103.6,440,2,272.16,7,1,98,4500,29.56
1445,2,117,1021,D,Evening,2025-03-02 04:00:00,6893,76.91,14.69,59.44,135.78,473,10,320.76,45,8,93,1023,22.62
1446,3,141,1025,A,Evening,2025-03-02 05:00:00,6465,76.76,12.6,51.93,123.12,222,19,263.96,55,3,78,935,26.29
1447,5,119,1042,C,Night,2025-03-02 06:00:00,6226,80.69,12.82,50.44,116.89,236,18,262.7,53,5,92,2593,24.57
1448,5,105,1054,B,Morning,2025-03-02 07:00:00,6434,75.32,12.8,54.36,128.14,137,7,284.27,30,7,77,3079,11.59
1449,1,111,1038,D,Night,2025-03-02 08:00:00,5992,75.54,12.94,61.37,118.09,252,19,203.07,48,3,80,2425,16.82
1450,3,101,1090,A,Evening,2025-03-02 09:00:00,5020,75.8,9.92,48.87,109.44,410,7,232.2,42,6,84,4024,25.92
1451,4,106,1028,C,Evening,2025-03-02 10:00:00,6574,82.98,15.07,60.22,121.93,360,2,220.46,57,5,75,2524,25.69
1452,1,115,1019,A,Night,2025-03-02 11:00:00,5734,73.45,10.68,57.58,119.58,369,9,276.2,15,7,71,4621,23.66
1453,3,102,1090,A,Night,2025-03-02 12:00:00,6125,77.35,11.94,44.97,93.39,498,12,213.24,27,3,70,3226,30.65
1454,3,144,1040,A,Night,2025-03-02 13:00:00,6069,78.08,14.3,59.83,110.56,231,8,272.54,5,2,72,2476,26.55
1455,1,102,1053,C,Morning,2025-03-02 14:00:00,5065,76.75,14.9,56.14,101.03,401,5,241.33,31,4,94,553,31.85
1456,5,126,1019,B,Evening,2025-03-02 15:00:00,5602,73.26,13.21,50.6,95.23,217,14,235.75,27,3,98,3559,11.7
1457,3,149,1018,B,Night,2025-03-02 16:00:00,6187,75.6,11.24,56.02,127.02,230,15,286.47,10,4,92,4959,32.67
1458,5,142,1083,B,Evening,2025-03-02 17:00:00,6994,74.53,12.19,50.91,109.97,349,4,196.71,41,7,87,3601,20.96
1459,1,139,1098,A,Morning,2025-03-02 18:00:00,6134,84.8,12.25,56.98,135.62,496,12,230.45,22,5,83,3647,24.12
1460,5,137,1065,C,Morning,2025-03-02 19:00:00,5337,72.71,12.3,53.66,92.57,179,18,367.18,29,4,86,1248,29.93
1461,2,132,1029,A,Morning,2025-03-02 20:00:00,5122,70.44,10.15,42.76,115.53,198,1,324.02,8,6,71,622,13.43
1462,4,127,1052,B,Morning,2025-03-02 21:00:00,6728,74.97,13.89,53.9,110.76,355,5,177.42,27,7,88,4677,22.73
1463,3,100,1033,B,Evening,2025-03-02 22:00:00,5446,74.62,12.2,51.46,96.33,258,0,229.7,23,5,99,221,29.04
1464,4,107,1021,C,Morning,2025-03-02 23:00:00,5610,75.98,10.92,60.08,120.08,160,14,252.51,58,7,91,3718,20.91
1465,5,136,1066,A,Morning,2025-03-03 00:00:00,6314,72.71,11.25,62.04,97.64,485,14,193.55,27,3,97,4776,28.57
1466,3,131,1005,D,Night,2025-03-03 01:00:00,5670,75.55,12.4,50.93,123.34,186,13,330.72,23,7,78,3822,27.38
1467,5,147,1078,D,Morning,2025-03-03 02:00:00,6435,75.65,9.9,48.68,130.81,404,6,251.18,14,3,77,3183,24.85
1468,2,142,1026,B,Night,2025-03-03 03:00:00,5614,79.53,13.32,41.56,124.01,453,4,242.56,38,6,79,2272,26.99
1469,1,136,1009,C,Morning,2025-03-03 04:00:00,5896,75.47,12.35,48.49,125.91,260,19,265.24,49,8,78,2806,30.47
1470,3,103,1072,A,Morning,2025-03-03 05:00:00,5280,75.51,14.35,52.41,135.47,195,15,264.61,32,6,96,4913,27.01
1471,2,129,1096,A,Night,2025-03-03 06:00:00,6066,77.58,12.12,44.29,119.6,133,16,215.83,46,3,96,3407,28.65
1472,2,105,1095,B,Morning,2025-03-03 07:00:00,6509,79.34,10.37,62.15,107.61,79,10,302.61,33,5,77,3742,19.59
1473,3,145,1047,B,Evening,2025-03-03 08:00:00,5595,70.08,10.2,57.1,110.87,114,14,256.48,21,9,76,2917,26.91
1474,5,118,1069,A,Evening,2025-03-03 09:00:00,6986,68.74,11.41,54.04,111.19,73,19,302.35,28,8,91,4601,26.45
1475,2,131,1058,A,Morning,2025-03-03 10:00:00,5702,83.48,11.57,54.87,104.35,480,15,226.97,33,6,93,1584,29.62
1476,4,108,1099,B,Evening,2025-03-03 11:00:00,6074,78.52,11.15,57.45,131.76,260,2,178.16,41,9,75,376,18.21
1477,2,111,1058,A,Night,2025-03-03 12:00:00,6921,73.9,12.19,60.06,127.9,271,5,307.49,51,2,71,1348,29.37
1478,5,110,1001,D,Morning,2025-03-03 13:00:00,5209,75.1,11.11,61.47,95.02,139,12,279.62,46,9,98,1224,19.6
1479,5,145,1028,B,Morning,2025-03-03 14:00:00,5125,73.04,12.38,52.53,107.61,155,0,296.73,9,6,78,3001,35.7
1480,4,115,1067,A,Night,2025-03-03 15:00:00,5491,76.06,11.22,53.86,103.62,221,13,299.19,50,9,78,1757,19.56
1481,2,100,1064,B,Night,2025-03-03 16:00:00,6532,70.14,12.95,56.38,124.76,279,1,250.77,53,4,88,1853,18.17
1482,5,144,1082,C,Night,2025-03-03 17:00:00,5959,79.2,11.53,53.54,136.15,462,1,235.32,59,5,78,4702,22.55
1483,3,120,1025,B,Morning,2025-03-03 18:00:00,5969,75.88,13.87,61.98,126.72,126,14,246.33,59,2,71,3758,29.24
1484,1,129,1088,B,Night,2025-03-03 19:00:00,5580,76.06,12.98,64.82,109.48,117,17,272.06,44,3,97,3502,25.78
1485,1,112,1009,C,Night,2025-03-03 20:00:00,5776,70.53,12.29,57.75,115.22,414,8,261.08,29,1,99,4432,32.4
1486,1,133,1052,D,Evening,2025-03-03 21:00:00,5257,77.62,11.69,47.73,99.11,450,2,176.83,55,4,88,851,22.5
1487,2,103,1078,A,Evening,2025-03-03 22:00:00,6953,70.65,9.72,59.07,100.26,402,3,245.26,10,2,85,264,21.55
1488,4,127,1058,C,Morning,2025-03-03 23:00:00,6211,71.54,14.12,58.07,132.69,438,14,306.56,53,2,99,1792,20.33
1489,5,137,1021,B,Evening,2025-03-04 00:00:00,5229,75.44,10.98,47.06,141.66,141,4,249.95,33,1,91,2056,21.37
1490,3,130,1050,A,Evening,2025-03-04 01:00:00,5188,87.54,12.14,58.06,109.28,137,19,338.98,20,2,83,3960,17.01
1491,3,126,1047,C,Night,2025-03-04 02:00:00,6438,75.86,12.52,50.65,120.72,99,19,211.56,58,4,89,2875,20.76
1492,2,104,1020,A,Night,2025-03-04 03:00:00,5009,62.16,11.72,60.97,130.81,152,4,263.94,12,6,93,3389,17.95
1493,1,124,1021,A,Evening,2025-03-04 04:00:00,6137,71.79,14.03,59.0,95.04,417,9,210.59,53,7,70,1868,27.59
1494,2,102,1099,C,Evening,2025-03-04 05:00:00,6099,78.42,10.17,56.78,104.27,473,15,215.78,24,7,82,2523,31.4
1495,4,132,1097,A,Evening,2025-03-04 06:00:00,5675,69.36,14.6,55.31,149.9,95,11,216.15,53,7,91,4626,25.11
1496,4,103,1029,D,Morning,2025-03-04 07:00:00,5501,79.16,13.01,37.93,105.63,228,13,338.39,57,4,71,3796,20.63
1497,5,124,1024,C,Morning,2025-03-04 08:00:00,5084,75.79,11.63,45.29,114.57,316,10,239.91,20,5,91,882,27.72
1498,5,119,1027,D,Morning,2025-03-04 09:00:00,5048,79.96,11.65,53.95,110.96,317,18,221.89,0,3,83,3878,23.8
1499,4,133,1064,B,Evening,2025-03-04 10:00:00,6518,72.21,8.67,67.16,90.08,446,5,249.89,57,1,70,1054,29.07
1500,4,125,1044,A,Evening,2025-03-04 11:00:00,5837,71.82,10.73,59.52,121.24,369,9,241.1,4,8,84,2092,19.27
